F,q,grid_size,run_id,steps_to_convergence,unique_cultures,largest_domain_size,largest_domain_percentage,avg_cultural_distance
5,12,10,90,44547,4,97,97.0,0.03888888888888889
5,12,10,91,21111,19,20,20.0,0.39444444444444443
5,12,10,92,87312,1,100,100.0,0.0
5,12,10,93,53120,4,96,96.0,0.06666666666666667
5,12,10,94,60208,4,95,95.0,0.044444444444444446
5,12,10,95,45044,5,94,94.0,0.08333333333333333
5,12,10,96,82265,1,100,100.0,0.0
5,12,10,97,44467,2,99,99.0,0.016666666666666666
5,12,10,98,53559,2,99,99.0,0.016666666666666666
5,12,10,99,44504,9,91,91.0,0.10555555555555556
5,13,10,0,56581,4,93,93.0,0.1
5,13,10,1,115234,3,94,94.0,0.07777777777777778
5,13,10,2,55977,4,97,97.0,0.05555555555555555
5,13,10,3,71142,8,88,88.0,0.1388888888888889
5,13,10,4,48615,4,96,96.0,0.05555555555555555
5,13,10,5,104736,6,90,90.0,0.1
5,13,10,6,37653,4,93,93.0,0.07222222222222222
5,13,10,7,98039,9,84,84.0,0.18888888888888888
5,13,10,8,66434,7,88,88.0,0.12222222222222222
5,13,10,9,65884,4,96,96.0,0.06111111111111111
5,13,10,10,52876,4,92,92.0,0.09444444444444444
5,13,10,11,63293,2,99,99.0,0.022222222222222223
5,13,10,12,68596,6,93,93.0,0.08888888888888889
5,13,10,13,38245,4,96,96.0,0.06111111111111111
5,13,10,14,80147,8,42,42.0,0.2611111111111111
5,13,10,15,64779,2,99,99.0,0.016666666666666666
5,13,10,16,57104,4,96,96.0,0.06111111111111111
5,13,10,17,34751,10,65,65.0,0.2388888888888889
5,13,10,18,56221,6,94,94.0,0.08333333333333333
5,13,10,19,42835,2,97,97.0,0.027777777777777776
5,13,10,20,66723,7,89,89.0,0.12222222222222222
5,13,10,21,65943,6,89,89.0,0.13333333333333333
5,13,10,22,25421,16,49,49.0,0.3055555555555556
5,13,10,23,58854,11,79,79.0,0.2
5,13,10,24,49340,7,63,63.0,0.15555555555555556
5,13,10,25,57765,3,97,97.0,0.044444444444444446
5,13,10,26,52996,7,92,92.0,0.12222222222222222
5,13,10,27,61497,4,96,96.0,0.06666666666666667
5,13,10,28,54017,1,100,100.0,0.0
5,13,10,29,52307,5,95,95.0,0.06111111111111111
5,13,10,30,93321,2,99,99.0,0.016666666666666666
5,13,10,31,54802,5,95,95.0,0.06666666666666667
5,13,10,32,31780,8,89,89.0,0.14444444444444443
5,13,10,33,48601,5,88,88.0,0.10555555555555556
5,13,10,34,61682,3,93,93.0,0.06666666666666667
5,13,10,35,51349,4,97,97.0,0.044444444444444446
5,13,10,36,50901,5,96,96.0,0.06666666666666667
5,13,10,37,50526,10,82,82.0,0.16111111111111112
5,13,10,38,38063,2,99,99.0,0.022222222222222223
5,13,10,39,49531,6,93,93.0,0.1
5,13,10,40,34655,6,87,87.0,0.12777777777777777
5,13,10,41,38533,3,97,97.0,0.05
5,13,10,42,56572,3,98,98.0,0.03888888888888889
5,13,10,43,52138,3,98,98.0,0.03333333333333333
5,13,10,44,57102,4,95,95.0,0.07777777777777778
5,13,10,45,58935,8,89,89.0,0.15
5,13,10,46,48596,3,96,96.0,0.044444444444444446
5,13,10,47,50653,2,99,99.0,0.022222222222222223
5,13,10,48,65961,10,83,83.0,0.17222222222222222
5,13,10,49,31954,15,61,61.0,0.26666666666666666
5,13,10,50,43423,5,80,80.0,0.1
5,13,10,51,44529,5,90,90.0,0.09444444444444444
5,13,10,52,44822,4,83,83.0,0.1
5,13,10,53,30554,5,94,94.0,0.06111111111111111
5,13,10,54,66863,3,98,98.0,0.03333333333333333
5,13,10,55,42907,1,100,100.0,0.0
5,13,10,56,54429,4,91,91.0,0.08888888888888889
5,13,10,57,43249,14,61,61.0,0.29444444444444445
5,13,10,58,57018,6,90,90.0,0.09444444444444444
5,13,10,59,48153,3,97,97.0,0.03888888888888889
5,13,10,60,76785,3,96,96.0,0.05
5,13,10,61,50174,2,99,99.0,0.016666666666666666
5,13,10,62,48394,2,91,91.0,0.07777777777777778
5,13,10,63,54436,3,98,98.0,0.044444444444444446
5,13,10,64,49002,2,98,98.0,0.027777777777777776
5,13,10,65,69745,5,87,87.0,0.1
5,13,10,66,46037,3,97,97.0,0.03888888888888889
5,13,10,67,76550,5,88,88.0,0.12777777777777777
5,13,10,68,41706,5,96,96.0,0.06111111111111111
5,13,10,69,40992,5,90,90.0,0.08888888888888889
5,13,10,70,45511,2,99,99.0,0.011111111111111112
5,13,10,71,48308,5,96,96.0,0.07222222222222222
5,13,10,72,39998,3,97,97.0,0.027777777777777776
5,13,10,73,84415,3,98,98.0,0.022222222222222223
5,13,10,74,107601,7,94,94.0,0.08888888888888889
5,13,10,75,47436,6,93,93.0,0.07777777777777778
5,13,10,76,42333,5,90,90.0,0.1
5,13,10,77,113896,3,98,98.0,0.03888888888888889
5,13,10,78,38851,3,92,92.0,0.05
5,13,10,79,36543,6,86,86.0,0.1
5,13,10,80,55526,4,94,94.0,0.08333333333333333
5,13,10,81,61198,4,95,95.0,0.05555555555555555
5,13,10,82,74628,5,96,96.0,0.06111111111111111
5,13,10,83,45977,4,90,90.0,0.1111111111111111
5,13,10,84,65403,6,91,91.0,0.07777777777777778
5,13,10,85,50187,9,87,87.0,0.15555555555555556
5,13,10,86,61426,7,92,92.0,0.1111111111111111
5,13,10,87,61256,7,84,84.0,0.13333333333333333
5,13,10,88,63269,7,92,92.0,0.10555555555555556
5,13,10,89,36969,5,96,96.0,0.06666666666666667
5,13,10,90,46033,9,84,84.0,0.2111111111111111
5,13,10,91,38663,5,96,96.0,0.06111111111111111
5,13,10,92,41361,8,60,60.0,0.2111111111111111
5,13,10,93,46138,1,100,100.0,0.0
5,13,10,94,47246,4,88,88.0,0.07222222222222222
5,13,10,95,67340,12,77,77.0,0.2222222222222222
5,13,10,96,64281,1,100,100.0,0.0
5,13,10,97,41178,8,89,89.0,0.15
5,13,10,98,64373,6,94,94.0,0.08333333333333333
5,13,10,99,44453,4,96,96.0,0.05555555555555555
5,14,10,0,74023,5,90,90.0,0.08333333333333333
5,14,10,1,53418,1,100,100.0,0.0
5,14,10,2,50789,11,80,80.0,0.2111111111111111
5,14,10,3,53886,4,90,90.0,0.09444444444444444
5,14,10,4,50058,8,90,90.0,0.12222222222222222
5,14,10,5,41551,7,91,91.0,0.12777777777777777
5,14,10,6,56484,12,69,69.0,0.25555555555555554
5,14,10,7,53619,8,80,80.0,0.16666666666666666
5,14,10,8,51495,11,88,88.0,0.16111111111111112
5,14,10,9,35447,14,73,73.0,0.2611111111111111
5,14,10,10,51885,8,91,91.0,0.11666666666666667
5,14,10,11,51335,10,78,78.0,0.2111111111111111
5,14,10,12,45246,5,96,96.0,0.06111111111111111
5,14,10,13,106801,5,93,93.0,0.1111111111111111
5,14,10,14,58653,8,81,81.0,0.15555555555555556
5,14,10,15,44750,7,87,87.0,0.13333333333333333
5,14,10,16,59922,5,96,96.0,0.07222222222222222
5,14,10,17,39371,13,47,47.0,0.3111111111111111
5,14,10,18,23045,25,28,28.000000000000004,0.40555555555555556
5,14,10,19,31837,25,17,17.0,0.5277777777777778
5,14,10,20,92118,8,93,93.0,0.13333333333333333
5,14,10,21,40558,4,97,97.0,0.05
5,14,10,22,49121,3,90,90.0,0.07777777777777778
5,14,10,23,61287,5,95,95.0,0.05555555555555555
5,14,10,24,81329,10,89,89.0,0.17222222222222222
5,14,10,25,50422,6,90,90.0,0.11666666666666667
5,14,10,26,42779,8,66,66.0,0.25
5,14,10,27,69591,8,89,89.0,0.1388888888888889
5,14,10,28,56042,7,93,93.0,0.10555555555555556
5,14,10,29,81253,8,76,76.0,0.16666666666666666
5,14,10,30,27995,14,59,59.0,0.26666666666666666
5,14,10,31,83347,3,98,98.0,0.03888888888888889
5,14,10,32,40665,3,98,98.0,0.03333333333333333
5,14,10,33,71546,5,94,94.0,0.08888888888888889
5,14,10,34,44422,7,93,93.0,0.1111111111111111
5,14,10,35,38161,6,93,93.0,0.1
5,14,10,36,43826,3,96,96.0,0.044444444444444446
5,14,10,37,44378,4,96,96.0,0.06111111111111111
5,14,10,38,87347,10,83,83.0,0.18888888888888888
5,14,10,39,99661,4,93,93.0,0.07777777777777778
5,14,10,40,54708,7,89,89.0,0.12777777777777777
5,14,10,41,68690,12,86,86.0,0.18333333333333332
5,14,10,42,65999,7,83,83.0,0.18888888888888888
5,14,10,43,53098,11,84,84.0,0.20555555555555555
5,14,10,44,60324,7,89,89.0,0.13333333333333333
5,14,10,45,35698,5,48,48.0,0.17222222222222222
5,14,10,46,67369,8,89,89.0,0.15555555555555556
5,14,10,47,51051,8,67,67.0,0.16666666666666666
5,14,10,48,67535,6,94,94.0,0.1
5,14,10,49,74380,13,71,71.0,0.2777777777777778
5,14,10,50,62776,8,83,83.0,0.1388888888888889
5,14,10,51,20588,18,23,23.0,0.3888888888888889
5,14,10,52,52336,4,94,94.0,0.06111111111111111
5,14,10,53,53320,5,96,96.0,0.06666666666666667
5,14,10,54,41329,2,99,99.0,0.022222222222222223
5,14,10,55,62814,5,96,96.0,0.07777777777777778
5,14,10,56,60975,9,66,66.0,0.24444444444444444
5,14,10,57,44252,10,90,90.0,0.16111111111111112
5,14,10,58,55308,12,61,61.0,0.28888888888888886
5,14,10,59,54169,10,86,86.0,0.16666666666666666
5,14,10,60,61981,18,59,59.0,0.34444444444444444
5,14,10,61,39630,11,89,89.0,0.15555555555555556
5,14,10,62,36396,3,78,78.0,0.11666666666666667
5,14,10,63,44218,11,80,80.0,0.19444444444444445
5,14,10,64,41205,11,88,88.0,0.17222222222222222
5,14,10,65,76276,5,94,94.0,0.06666666666666667
5,14,10,66,73907,1,100,100.0,0.0
5,14,10,67,70289,4,97,97.0,0.05555555555555555
5,14,10,68,79430,10,86,86.0,0.16666666666666666
5,14,10,69,64577,9,69,69.0,0.2111111111111111
5,14,10,70,61626,10,87,87.0,0.16666666666666666
5,14,10,71,83243,3,98,98.0,0.027777777777777776
5,14,10,72,67736,14,83,83.0,0.2222222222222222
5,14,10,73,56036,3,98,98.0,0.03888888888888889
5,14,10,74,76257,6,85,85.0,0.14444444444444443
5,14,10,75,45216,3,98,98.0,0.03333333333333333
5,14,10,76,64860,3,96,96.0,0.05
5,14,10,77,36281,6,91,91.0,0.10555555555555556
5,14,10,78,54623,2,99,99.0,0.011111111111111112
5,14,10,79,66749,4,94,94.0,0.07777777777777778
5,14,10,80,51083,2,99,99.0,0.011111111111111112
5,14,10,81,34789,8,85,85.0,0.14444444444444443
5,14,10,82,69740,3,97,97.0,0.05
5,14,10,83,59217,8,91,91.0,0.13333333333333333
5,14,10,84,52861,2,99,99.0,0.016666666666666666
5,14,10,85,37613,8,90,90.0,0.12777777777777777
5,14,10,86,77293,7,94,94.0,0.12222222222222222
5,14,10,87,22763,32,27,27.0,0.5388888888888889
5,14,10,88,47668,10,82,82.0,0.20555555555555555
5,14,10,89,54060,7,82,82.0,0.14444444444444443
5,14,10,90,44742,3,97,97.0,0.05
5,14,10,91,42888,8,89,89.0,0.1388888888888889
5,14,10,92,41766,4,95,95.0,0.06666666666666667
5,14,10,93,54409,6,84,84.0,0.16111111111111112
5,14,10,94,22869,19,30,30.0,0.39444444444444443
5,14,10,95,84748,6,92,92.0,0.09444444444444444
5,14,10,96,35279,15,63,63.0,0.3
5,14,10,97,73377,5,92,92.0,0.1111111111111111
5,14,10,98,106746,6,93,93.0,0.1
5,14,10,99,54253,8,87,87.0,0.15
5,15,10,0,71906,8,90,90.0,0.1388888888888889
5,15,10,1,57769,5,95,95.0,0.07777777777777778
5,15,10,2,36739,6,93,93.0,0.07777777777777778
5,15,10,3,56370,5,77,77.0,0.12222222222222222
5,15,10,4,78985,13,70,70.0,0.2833333333333333
5,15,10,5,90092,8,88,88.0,0.18888888888888888
5,15,10,6,72504,12,64,64.0,0.3333333333333333
5,15,10,7,72351,11,88,88.0,0.17222222222222222
5,15,10,8,45139,10,83,83.0,0.15555555555555556
5,15,10,9,73621,6,91,91.0,0.1388888888888889
5,15,10,10,50255,3,96,96.0,0.05555555555555555
5,15,10,11,69255,9,87,87.0,0.16666666666666666
5,15,10,12,65958,17,77,77.0,0.25
5,15,10,13,43765,16,68,68.0,0.25555555555555554
5,15,10,14,51127,13,76,76.0,0.23333333333333334
5,15,10,15,33172,1,100,100.0,0.0
5,15,10,16,59916,9,86,86.0,0.15555555555555556
5,15,10,17,51633,11,87,87.0,0.21666666666666667
5,15,10,18,57904,30,38,38.0,0.5111111111111111
5,15,10,19,216160,13,71,71.0,0.3333333333333333
5,15,10,20,30358,11,76,76.0,0.2
5,15,10,21,102351,4,91,91.0,0.08888888888888889
5,15,10,22,44530,11,81,81.0,0.2
5,15,10,23,58830,9,80,80.0,0.17777777777777778
5,15,10,24,47578,20,64,64.0,0.3333333333333333
5,15,10,25,26843,25,30,30.0,0.4166666666666667
5,15,10,26,40636,14,70,70.0,0.23333333333333334
5,15,10,27,79681,27,51,51.0,0.45555555555555555
5,15,10,28,55058,12,79,79.0,0.21666666666666667
5,15,10,29,80659,6,92,92.0,0.10555555555555556
5,15,10,30,40746,22,54,54.0,0.4166666666666667
5,15,10,31,16673,26,26,26.0,0.48333333333333334
5,15,10,32,50900,7,77,77.0,0.16111111111111112
5,15,10,33,57720,8,82,82.0,0.16111111111111112
5,15,10,34,80981,8,92,92.0,0.12222222222222222
5,15,10,35,32425,30,37,37.0,0.4888888888888889
5,15,10,36,50112,4,94,94.0,0.05
5,15,10,37,71630,8,85,85.0,0.17222222222222222
5,15,10,38,53472,9,81,81.0,0.16111111111111112
5,15,10,39,48632,5,91,91.0,0.1
5,15,10,40,90050,9,86,86.0,0.16111111111111112
5,15,10,41,54891,4,97,97.0,0.06111111111111111
5,15,10,42,28781,15,71,71.0,0.2611111111111111
5,15,10,43,42846,9,86,86.0,0.13333333333333333
5,15,10,44,43971,29,35,35.0,0.5
5,15,10,45,23941,16,47,47.0,0.34444444444444444
5,15,10,46,56387,15,58,57.99999999999999,0.31666666666666665
5,15,10,47,46535,7,74,74.0,0.2
5,15,10,48,44978,8,92,92.0,0.11666666666666667
5,15,10,49,51171,5,75,75.0,0.19444444444444445
5,15,10,50,63755,5,92,92.0,0.1
5,15,10,51,65691,6,84,84.0,0.14444444444444443
5,15,10,52,69473,17,68,68.0,0.3
5,15,10,53,111625,5,91,91.0,0.12777777777777777
5,15,10,54,49428,6,94,94.0,0.07222222222222222
5,15,10,55,44962,8,91,91.0,0.12222222222222222
5,15,10,56,106798,7,74,74.0,0.19444444444444445
5,15,10,57,44248,6,95,95.0,0.08888888888888889
5,15,10,58,29170,14,47,47.0,0.29444444444444445
5,15,10,59,89149,13,72,72.0,0.25
5,15,10,60,50901,12,84,84.0,0.18333333333333332
5,15,10,61,66180,10,85,85.0,0.16111111111111112
5,15,10,62,61167,10,89,89.0,0.15555555555555556
5,15,10,63,27362,24,38,38.0,0.4444444444444444
5,15,10,64,69795,4,97,97.0,0.05555555555555555
5,15,10,65,18337,13,48,48.0,0.2833333333333333
5,15,10,66,86739,18,66,66.0,0.29444444444444445
5,15,10,67,37719,9,79,79.0,0.18888888888888888
5,15,10,68,46759,5,89,89.0,0.10555555555555556
5,15,10,69,96553,20,59,59.0,0.37222222222222223
5,15,10,70,66701,4,97,97.0,0.05
5,15,10,71,42796,13,77,77.0,0.22777777777777777
5,15,10,72,42672,5,93,93.0,0.06666666666666667
5,15,10,73,48621,10,87,87.0,0.15555555555555556
5,15,10,74,49737,15,64,64.0,0.2722222222222222
5,15,10,75,43064,6,93,93.0,0.1
5,15,10,76,81899,4,96,96.0,0.06666666666666667
5,15,10,77,46422,4,94,94.0,0.07222222222222222
5,15,10,78,65617,5,87,87.0,0.11666666666666667
5,15,10,79,34346,14,78,78.0,0.2388888888888889
5,15,10,80,77814,14,78,78.0,0.23333333333333334
5,15,10,81,63607,11,81,81.0,0.2111111111111111
5,15,10,82,56845,7,92,92.0,0.13333333333333333
5,15,10,83,43462,18,43,43.0,0.3277777777777778
5,15,10,84,54658,22,67,67.0,0.36666666666666664
5,15,10,85,79184,11,78,78.0,0.23333333333333334
5,15,10,86,48701,9,67,67.0,0.22777777777777777
5,15,10,87,47760,11,81,81.0,0.2111111111111111
5,15,10,88,57505,15,45,45.0,0.3111111111111111
5,15,10,89,68541,13,81,81.0,0.20555555555555555
5,15,10,90,75377,14,61,61.0,0.3277777777777778
5,15,10,91,42701,6,95,95.0,0.09444444444444444
5,15,10,92,45966,9,89,89.0,0.14444444444444443
5,15,10,93,59670,13,80,80.0,0.2222222222222222
5,15,10,94,134507,14,78,78.0,0.2833333333333333
5,15,10,95,58252,6,93,93.0,0.08888888888888889
5,15,10,96,48077,4,94,94.0,0.07777777777777778
5,15,10,97,30654,7,69,69.0,0.19444444444444445
5,15,10,98,74103,16,74,74.0,0.28888888888888886
5,15,10,99,48854,9,84,84.0,0.2
5,16,10,0,53533,7,84,84.0,0.15555555555555556
5,16,10,1,31745,15,82,82.0,0.2111111111111111
5,16,10,2,31190,5,67,67.0,0.19444444444444445
5,16,10,3,10048,43,16,16.0,0.6388888888888888
5,16,10,4,79100,9,90,90.0,0.16666666666666666
5,16,10,5,45811,8,88,88.0,0.13333333333333333
5,16,10,6,21023,19,27,27.0,0.4
5,16,10,7,70771,7,91,91.0,0.11666666666666667
5,16,10,8,48874,19,65,65.0,0.3111111111111111
5,16,10,9,52734,7,92,92.0,0.1111111111111111
5,16,10,10,107483,16,81,81.0,0.25555555555555554
5,16,10,11,25448,39,30,30.0,0.5611111111111111
5,16,10,12,57199,16,77,77.0,0.3055555555555556
5,16,10,13,29505,26,25,25.0,0.4888888888888889
5,16,10,14,44845,10,87,87.0,0.17222222222222222
5,16,10,15,87373,15,77,77.0,0.2722222222222222
5,16,10,16,60773,17,80,80.0,0.26666666666666666
5,16,10,17,60771,17,84,84.0,0.2388888888888889
5,16,10,18,75236,9,92,92.0,0.16111111111111112
5,16,10,19,87018,9,89,89.0,0.15
5,16,10,20,32836,3,98,98.0,0.03888888888888889
5,16,10,21,50204,8,85,85.0,0.13333333333333333
5,16,10,22,27472,23,49,49.0,0.37777777777777777
5,16,10,23,52675,9,87,87.0,0.16666666666666666
5,16,10,24,80362,10,90,90.0,0.17777777777777778
5,16,10,25,39902,19,76,76.0,0.2833333333333333
5,16,10,26,44328,24,31,31.0,0.4777777777777778
5,16,10,27,65376,8,89,89.0,0.14444444444444443
5,16,10,28,52948,15,83,83.0,0.26666666666666666
5,16,10,29,56654,4,97,97.0,0.03888888888888889
5,16,10,30,38597,16,82,82.0,0.22777777777777777
5,16,10,31,45546,22,56,56.00000000000001,0.4222222222222222
5,16,10,32,78364,12,86,86.0,0.20555555555555555
5,16,10,33,46994,23,37,37.0,0.46111111111111114
5,16,10,34,32421,10,68,68.0,0.2222222222222222
5,16,10,35,58018,8,92,92.0,0.12777777777777777
5,16,10,36,56401,12,84,84.0,0.19444444444444445
5,16,10,37,65517,20,44,44.0,0.35555555555555557
5,16,10,38,28773,15,49,49.0,0.3
5,16,10,39,40992,12,73,73.0,0.2222222222222222
5,16,10,40,88455,21,56,56.00000000000001,0.40555555555555556
5,16,10,41,69901,12,81,81.0,0.2611111111111111
5,16,10,42,62534,4,88,88.0,0.07777777777777778
5,16,10,43,53940,7,68,68.0,0.19444444444444445
5,16,10,44,48503,27,20,20.0,0.5
5,16,10,45,59491,3,96,96.0,0.05
5,16,10,46,81912,4,97,97.0,0.05
5,16,10,47,57390,7,94,94.0,0.08888888888888889
5,16,10,48,69380,19,47,47.0,0.4388888888888889
5,16,10,49,77288,6,93,93.0,0.11666666666666667
5,16,10,50,81122,12,80,80.0,0.21666666666666667
5,16,10,51,39739,28,31,31.0,0.48333333333333334
5,16,10,52,30526,18,51,51.0,0.31666666666666665
5,16,10,53,51131,15,81,81.0,0.2222222222222222
5,16,10,54,104028,4,97,97.0,0.05555555555555555
5,16,10,55,51516,7,88,88.0,0.13333333333333333
5,16,10,56,80368,10,84,84.0,0.18333333333333332
5,16,10,57,61690,5,83,83.0,0.1388888888888889
5,16,10,58,62204,9,91,91.0,0.14444444444444443
5,16,10,59,73725,12,51,51.0,0.2611111111111111
5,16,10,60,119130,5,93,93.0,0.08333333333333333
5,16,10,61,53020,5,94,94.0,0.08333333333333333
5,16,10,62,49184,14,80,80.0,0.2222222222222222
5,16,10,63,65282,10,82,82.0,0.2388888888888889
5,16,10,64,16319,35,16,16.0,0.5833333333333334
5,16,10,65,38481,18,56,56.00000000000001,0.32222222222222224
5,16,10,66,38861,27,32,32.0,0.4722222222222222
5,16,10,67,46377,12,52,52.0,0.3055555555555556
5,16,10,68,59120,18,55,55.00000000000001,0.34444444444444444
5,16,10,69,47138,24,67,67.0,0.3611111111111111
5,16,10,70,82400,5,96,96.0,0.05555555555555555
5,16,10,71,25963,17,68,68.0,0.2722222222222222
5,16,10,72,56277,8,86,86.0,0.1388888888888889
5,16,10,73,52114,15,78,78.0,0.25555555555555554
5,16,10,74,27726,4,90,90.0,0.06111111111111111
5,16,10,75,12348,33,12,12.0,0.5611111111111111
5,16,10,76,50455,6,92,92.0,0.11666666666666667
5,16,10,77,81376,20,70,70.0,0.3388888888888889
5,16,10,78,55070,6,91,91.0,0.13333333333333333
5,16,10,79,51375,4,92,92.0,0.08888888888888889
5,16,10,80,39903,20,36,36.0,0.3888888888888889
5,16,10,81,52011,12,88,88.0,0.2
5,16,10,82,81389,8,88,88.0,0.19444444444444445
5,16,10,83,52747,16,78,78.0,0.2611111111111111
5,16,10,84,48308,4,96,96.0,0.044444444444444446
5,16,10,85,64987,21,70,70.0,0.36666666666666664
5,16,10,86,50848,15,61,61.0,0.3111111111111111
5,16,10,87,89066,11,86,86.0,0.16111111111111112
5,16,10,88,58591,2,99,99.0,0.022222222222222223
5,16,10,89,85036,8,88,88.0,0.14444444444444443
5,16,10,90,34945,23,43,43.0,0.4111111111111111
5,16,10,91,34369,11,68,68.0,0.23333333333333334
5,16,10,92,51329,15,70,70.0,0.2722222222222222
5,16,10,93,104719,4,97,97.0,0.06666666666666667
5,16,10,94,74248,18,67,67.0,0.3333333333333333
5,16,10,95,40370,14,79,79.0,0.23333333333333334
5,16,10,96,34675,34,27,27.0,0.55
5,16,10,97,46115,16,52,52.0,0.28888888888888886
5,16,10,98,82141,9,88,88.0,0.15555555555555556
5,16,10,99,52222,5,89,89.0,0.1
5,17,10,0,17064,37,25,25.0,0.5666666666666667
5,17,10,1,53451,8,84,84.0,0.13333333333333333
5,17,10,2,74108,28,60,60.0,0.4222222222222222
5,17,10,3,42540,6,91,91.0,0.08888888888888889
5,17,10,4,50674,14,82,82.0,0.23333333333333334
5,17,10,5,82710,18,70,70.0,0.3333333333333333
5,17,10,6,45061,12,81,81.0,0.19444444444444445
5,17,10,7,50931,8,83,83.0,0.16666666666666666
5,17,10,8,25323,32,37,37.0,0.49444444444444446
5,17,10,9,53495,1,100,100.0,0.0
5,17,10,10,59176,19,49,49.0,0.39444444444444443
5,17,10,11,65904,6,94,94.0,0.06666666666666667
5,17,10,12,89275,12,83,83.0,0.2111111111111111
5,17,10,13,42706,29,45,45.0,0.48333333333333334
5,17,10,14,41409,6,94,94.0,0.08333333333333333
5,17,10,15,91479,13,83,83.0,0.23333333333333334
5,17,10,16,48722,17,73,73.0,0.25555555555555554
5,17,10,17,31084,21,41,41.0,0.38333333333333336
5,17,10,18,55563,10,88,88.0,0.16666666666666666
5,17,10,19,69427,10,87,87.0,0.16111111111111112
5,17,10,20,61509,10,76,76.0,0.17222222222222222
5,17,10,21,83940,7,92,92.0,0.11666666666666667
5,17,10,22,57685,11,86,86.0,0.17777777777777778
5,17,10,23,23205,34,31,31.0,0.5333333333333333
5,17,10,24,59281,17,73,73.0,0.26666666666666666
5,17,10,25,49708,16,57,56.99999999999999,0.3277777777777778
5,17,10,26,27865,35,23,23.0,0.55
5,17,10,27,44719,5,88,88.0,0.1111111111111111
5,17,10,28,116757,8,89,89.0,0.18333333333333332
5,17,10,29,61004,5,95,95.0,0.08888888888888889
5,17,10,30,30472,24,52,52.0,0.4166666666666667
5,17,10,31,90696,4,97,97.0,0.05555555555555555
5,17,10,32,75919,9,84,84.0,0.20555555555555555
5,17,10,33,62709,10,88,88.0,0.17777777777777778
5,17,10,34,19636,48,14,14.000000000000002,0.6888888888888889
5,17,10,35,13813,37,15,15.0,0.5888888888888889
5,17,10,36,52333,14,82,82.0,0.2222222222222222
5,17,10,37,29324,15,82,82.0,0.22777777777777777
5,17,10,38,24169,24,52,52.0,0.43333333333333335
5,17,10,39,35629,21,57,56.99999999999999,0.34444444444444444
5,17,10,40,63461,5,86,86.0,0.1111111111111111
5,17,10,41,17742,39,34,34.0,0.5777777777777777
5,17,10,42,46415,16,63,63.0,0.3055555555555556
5,17,10,43,68718,27,37,37.0,0.5222222222222223
5,17,10,44,53561,34,48,48.0,0.4888888888888889
5,17,10,45,65544,6,95,95.0,0.08888888888888889
5,17,10,46,91437,23,75,75.0,0.31666666666666665
5,17,10,47,45134,17,75,75.0,0.29444444444444445
5,17,10,48,53677,12,82,82.0,0.2388888888888889
5,17,10,49,66826,11,83,83.0,0.19444444444444445
5,17,10,50,39713,4,95,95.0,0.06111111111111111
5,17,10,51,94814,8,90,90.0,0.16666666666666666
5,17,10,52,38474,12,65,65.0,0.23333333333333334
5,17,10,53,12769,40,27,27.0,0.5666666666666667
5,17,10,54,38846,2,99,99.0,0.022222222222222223
5,17,10,55,45131,24,62,62.0,0.34444444444444444
5,17,10,56,47267,17,46,46.0,0.40555555555555556
5,17,10,57,73633,3,98,98.0,0.03888888888888889
5,17,10,58,68865,10,91,91.0,0.1388888888888889
5,17,10,59,85618,13,79,79.0,0.23333333333333334
5,17,10,60,64914,13,81,81.0,0.25555555555555554
5,17,10,61,66865,26,40,40.0,0.4444444444444444
5,17,10,62,85830,12,78,78.0,0.25
5,17,10,63,78839,25,42,42.0,0.4166666666666667
5,17,10,64,45080,8,89,89.0,0.15
5,17,10,65,102217,19,61,61.0,0.3611111111111111
5,17,10,66,20146,33,24,24.0,0.5222222222222223
5,17,10,67,75772,15,71,71.0,0.28888888888888886
5,17,10,68,62047,6,86,86.0,0.13333333333333333
5,17,10,69,44148,6,75,75.0,0.15
5,17,10,70,30812,33,48,48.0,0.48333333333333334
5,17,10,71,20603,34,15,15.0,0.5444444444444444
5,17,10,72,104982,14,71,71.0,0.29444444444444445
5,17,10,73,69758,6,95,95.0,0.1
5,17,10,74,109540,15,79,79.0,0.25555555555555554
5,17,10,75,20917,31,29,28.999999999999996,0.4722222222222222
5,17,10,76,72448,15,72,72.0,0.3
5,17,10,77,50917,10,89,89.0,0.17222222222222222
5,17,10,78,34367,13,62,62.0,0.2777777777777778
5,17,10,79,43119,24,57,56.99999999999999,0.4111111111111111
5,17,10,80,46404,18,68,68.0,0.35555555555555557
5,17,10,81,59970,15,75,75.0,0.2833333333333333
5,17,10,82,51208,10,86,86.0,0.16666666666666666
5,17,10,83,19894,45,14,14.000000000000002,0.6722222222222223
5,17,10,84,52366,30,52,52.0,0.4777777777777778
5,17,10,85,76319,3,98,98.0,0.03333333333333333
5,17,10,86,65990,8,89,89.0,0.14444444444444443
5,17,10,87,86735,5,94,94.0,0.07777777777777778
5,17,10,88,53935,7,91,91.0,0.09444444444444444
5,17,10,89,31341,25,41,41.0,0.4111111111111111
5,17,10,90,49947,8,89,89.0,0.13333333333333333
5,17,10,91,50237,14,74,74.0,0.2388888888888889
5,17,10,92,83095,10,79,79.0,0.23333333333333334
5,17,10,93,93794,12,88,88.0,0.18888888888888888
5,17,10,94,43968,6,87,87.0,0.1
5,17,10,95,54604,17,70,70.0,0.35
5,17,10,96,35932,28,53,53.0,0.4222222222222222
