correlation,grid_size,run_id,steps_to_convergence,unique_cultures,largest_domain_size,largest_domain_percentage,avg_cultural_distance
-0.1,10,47,32761,1,100,100.0,0.0
-0.1,10,48,28346,1,100,100.0,0.0
-0.1,10,49,36494,1,100,100.0,0.0
-0.1,10,50,66450,1,100,100.0,0.0
-0.1,10,51,34162,1,100,100.0,0.0
-0.1,10,52,36585,1,100,100.0,0.0
-0.1,10,53,44384,1,100,100.0,0.0
-0.1,10,54,36468,1,100,100.0,0.0
-0.1,10,55,49714,1,100,100.0,0.0
-0.1,10,56,59207,1,100,100.0,0.0
-0.1,10,57,28463,1,100,100.0,0.0
-0.1,10,58,20692,1,100,100.0,0.0
-0.1,10,59,34342,1,100,100.0,0.0
-0.1,10,60,19081,1,100,100.0,0.0
-0.1,10,61,33703,1,100,100.0,0.0
-0.1,10,62,59243,1,100,100.0,0.0
-0.1,10,63,27229,1,100,100.0,0.0
-0.1,10,64,39971,1,100,100.0,0.0
-0.1,10,65,72105,1,100,100.0,0.0
-0.1,10,66,23360,1,100,100.0,0.0
-0.1,10,67,20265,1,100,100.0,0.0
-0.1,10,68,121093,1,100,100.0,0.0
-0.1,10,69,52902,1,100,100.0,0.0
-0.1,10,70,58641,1,100,100.0,0.0
-0.1,10,71,18798,1,100,100.0,0.0
-0.1,10,72,18718,1,100,100.0,0.0
-0.1,10,73,35483,1,100,100.0,0.0
-0.1,10,74,22235,1,100,100.0,0.0
-0.1,10,75,44939,1,100,100.0,0.0
-0.1,10,76,21601,2,99,99.0,0.016666666666666666
-0.1,10,77,35712,1,100,100.0,0.0
-0.1,10,78,39126,1,100,100.0,0.0
-0.1,10,79,30345,1,100,100.0,0.0
-0.1,10,80,40436,1,100,100.0,0.0
-0.1,10,81,61081,1,100,100.0,0.0
-0.1,10,82,46293,1,100,100.0,0.0
-0.1,10,83,16335,1,100,100.0,0.0
-0.1,10,84,57489,1,100,100.0,0.0
-0.1,10,85,43631,1,100,100.0,0.0
-0.1,10,86,40666,1,100,100.0,0.0
-0.1,10,87,18990,1,100,100.0,0.0
-0.1,10,88,20745,1,100,100.0,0.0
-0.1,10,89,29031,1,100,100.0,0.0
-0.1,10,90,49175,2,99,99.0,0.011111111111111112
-0.1,10,91,31427,2,99,99.0,0.016666666666666666
-0.1,10,92,21958,1,100,100.0,0.0
-0.1,10,93,57568,1,100,100.0,0.0
-0.1,10,94,36660,1,100,100.0,0.0
-0.1,10,95,27691,1,100,100.0,0.0
-0.1,10,96,43231,1,100,100.0,0.0
-0.1,10,97,40991,1,100,100.0,0.0
-0.1,10,98,28060,1,100,100.0,0.0
-0.1,10,99,77186,1,100,100.0,0.0
-0.1,10,100,52689,1,100,100.0,0.0
-0.1,10,101,34406,1,100,100.0,0.0
-0.1,10,102,46703,1,100,100.0,0.0
-0.1,10,103,35802,1,100,100.0,0.0
-0.1,10,104,22567,1,100,100.0,0.0
-0.1,10,105,24864,1,100,100.0,0.0
-0.1,10,106,43009,1,100,100.0,0.0
-0.1,10,107,68858,1,100,100.0,0.0
-0.1,10,108,30194,1,100,100.0,0.0
-0.1,10,109,38562,1,100,100.0,0.0
-0.1,10,110,21286,3,98,98.0,0.03333333333333333
-0.1,10,111,54071,1,100,100.0,0.0
-0.1,10,112,45710,1,100,100.0,0.0
-0.1,10,113,48571,1,100,100.0,0.0
-0.1,10,114,37172,2,99,99.0,0.011111111111111112
-0.1,10,115,37470,1,100,100.0,0.0
-0.1,10,116,39984,1,100,100.0,0.0
-0.1,10,117,44258,1,100,100.0,0.0
-0.1,10,118,18771,1,100,100.0,0.0
-0.1,10,119,45262,1,100,100.0,0.0
-0.1,10,120,76858,1,100,100.0,0.0
-0.1,10,121,88400,1,100,100.0,0.0
-0.1,10,122,63951,1,100,100.0,0.0
-0.1,10,123,127518,1,100,100.0,0.0
-0.1,10,124,12408,1,100,100.0,0.0
-0.1,10,125,52261,1,100,100.0,0.0
-0.1,10,126,34531,2,99,99.0,0.011111111111111112
-0.1,10,127,59346,2,99,99.0,0.011111111111111112
-0.1,10,128,32248,2,99,99.0,0.016666666666666666
-0.1,10,129,38784,1,100,100.0,0.0
-0.1,10,130,25478,1,100,100.0,0.0
-0.1,10,131,38512,1,100,100.0,0.0
-0.1,10,132,25812,1,100,100.0,0.0
-0.1,10,133,73860,1,100,100.0,0.0
-0.1,10,134,32687,1,100,100.0,0.0
-0.1,10,135,37997,2,99,99.0,0.011111111111111112
-0.1,10,136,64004,1,100,100.0,0.0
-0.1,10,137,43207,1,100,100.0,0.0
-0.1,10,138,53178,1,100,100.0,0.0
-0.1,10,139,23318,1,100,100.0,0.0
-0.1,10,140,35715,1,100,100.0,0.0
-0.1,10,141,59786,1,100,100.0,0.0
-0.1,10,142,40849,1,100,100.0,0.0
-0.1,10,143,54294,2,99,99.0,0.011111111111111112
-0.1,10,144,30081,1,100,100.0,0.0
-0.1,10,145,17731,1,100,100.0,0.0
-0.1,10,146,23903,1,100,100.0,0.0
-0.1,10,147,35604,1,100,100.0,0.0
-0.1,10,148,40345,1,100,100.0,0.0
-0.1,10,149,28232,1,100,100.0,0.0
-0.1,10,150,36730,1,100,100.0,0.0
-0.1,10,151,31836,1,100,100.0,0.0
-0.1,10,152,65369,1,100,100.0,0.0
-0.1,10,153,70379,2,99,99.0,0.011111111111111112
-0.1,10,154,32972,2,99,99.0,0.016666666666666666
-0.1,10,155,66648,1,100,100.0,0.0
-0.1,10,156,29032,1,100,100.0,0.0
-0.1,10,157,64828,1,100,100.0,0.0
-0.1,10,158,28489,2,99,99.0,0.016666666666666666
-0.1,10,159,34351,1,100,100.0,0.0
-0.1,10,160,44997,1,100,100.0,0.0
-0.1,10,161,21109,1,100,100.0,0.0
-0.1,10,162,26492,1,100,100.0,0.0
-0.1,10,163,37653,2,99,99.0,0.022222222222222223
-0.1,10,164,27701,1,100,100.0,0.0
-0.1,10,165,36603,1,100,100.0,0.0
-0.1,10,166,27806,2,99,99.0,0.011111111111111112
-0.1,10,167,49877,1,100,100.0,0.0
-0.1,10,168,28089,1,100,100.0,0.0
-0.1,10,169,66809,2,99,99.0,0.016666666666666666
-0.1,10,170,31858,1,100,100.0,0.0
-0.1,10,171,38222,2,99,99.0,0.016666666666666666
-0.1,10,172,22810,1,100,100.0,0.0
-0.1,10,173,18796,1,100,100.0,0.0
-0.1,10,174,30731,2,99,99.0,0.022222222222222223
-0.1,10,175,50074,1,100,100.0,0.0
-0.1,10,176,26613,1,100,100.0,0.0
-0.1,10,177,66634,1,100,100.0,0.0
-0.1,10,178,21300,1,100,100.0,0.0
-0.1,10,179,36632,1,100,100.0,0.0
-0.1,10,180,56396,1,100,100.0,0.0
-0.1,10,181,42844,1,100,100.0,0.0
-0.1,10,182,68459,1,100,100.0,0.0
-0.1,10,183,63172,1,100,100.0,0.0
-0.1,10,184,19418,1,100,100.0,0.0
-0.1,10,185,51645,1,100,100.0,0.0
-0.1,10,186,51688,1,100,100.0,0.0
-0.1,10,187,22759,1,100,100.0,0.0
-0.1,10,188,56252,1,100,100.0,0.0
-0.1,10,189,41891,1,100,100.0,0.0
-0.1,10,190,38985,1,100,100.0,0.0
-0.1,10,191,23123,1,100,100.0,0.0
-0.1,10,192,29211,1,100,100.0,0.0
-0.1,10,193,58704,1,100,100.0,0.0
-0.1,10,194,13704,1,100,100.0,0.0
-0.1,10,195,60011,1,100,100.0,0.0
-0.1,10,196,36319,1,100,100.0,0.0
-0.1,10,197,30821,2,99,99.0,0.022222222222222223
-0.1,10,198,23997,1,100,100.0,0.0
-0.1,10,199,31909,1,100,100.0,0.0
0.0,10,0,22280,1,100,100.0,0.0
0.0,10,1,37517,1,100,100.0,0.0
0.0,10,2,25509,1,100,100.0,0.0
0.0,10,3,63670,1,100,100.0,0.0
0.0,10,4,19074,1,100,100.0,0.0
0.0,10,5,28617,1,100,100.0,0.0
0.0,10,6,23557,1,100,100.0,0.0
0.0,10,7,28739,1,100,100.0,0.0
0.0,10,8,21507,1,100,100.0,0.0
0.0,10,9,64775,1,100,100.0,0.0
0.0,10,10,44354,1,100,100.0,0.0
0.0,10,11,28063,1,100,100.0,0.0
0.0,10,12,85687,1,100,100.0,0.0
0.0,10,13,17131,1,100,100.0,0.0
0.0,10,14,39967,1,100,100.0,0.0
0.0,10,15,22814,1,100,100.0,0.0
0.0,10,16,20674,2,99,99.0,0.011111111111111112
0.0,10,17,58261,1,100,100.0,0.0
0.0,10,18,26827,1,100,100.0,0.0
0.0,10,19,24104,1,100,100.0,0.0
0.0,10,20,14487,2,99,99.0,0.022222222222222223
0.0,10,21,121597,1,100,100.0,0.0
0.0,10,22,19888,1,100,100.0,0.0
0.0,10,23,34438,1,100,100.0,0.0
0.0,10,24,50797,1,100,100.0,0.0
0.0,10,25,39423,1,100,100.0,0.0
0.0,10,26,32535,1,100,100.0,0.0
0.0,10,27,31244,2,99,99.0,0.022222222222222223
0.0,10,28,29162,1,100,100.0,0.0
0.0,10,29,35715,1,100,100.0,0.0
0.0,10,30,37379,1,100,100.0,0.0
0.0,10,31,41146,1,100,100.0,0.0
0.0,10,32,27326,2,99,99.0,0.016666666666666666
0.0,10,33,50995,1,100,100.0,0.0
0.0,10,34,36853,1,100,100.0,0.0
0.0,10,35,42123,1,100,100.0,0.0
0.0,10,36,40106,1,100,100.0,0.0
0.0,10,37,52834,1,100,100.0,0.0
0.0,10,38,37011,1,100,100.0,0.0
0.0,10,39,41803,1,100,100.0,0.0
0.0,10,40,50556,1,100,100.0,0.0
0.0,10,41,35950,1,100,100.0,0.0
0.0,10,42,62263,1,100,100.0,0.0
0.0,10,43,39772,1,100,100.0,0.0
0.0,10,44,29981,1,100,100.0,0.0
0.0,10,45,57597,1,100,100.0,0.0
0.0,10,46,37501,1,100,100.0,0.0
0.0,10,47,48451,1,100,100.0,0.0
0.0,10,48,61990,1,100,100.0,0.0
0.0,10,49,27163,1,100,100.0,0.0
0.0,10,50,72663,1,100,100.0,0.0
0.0,10,51,32403,1,100,100.0,0.0
0.0,10,52,40762,1,100,100.0,0.0
0.0,10,53,15308,1,100,100.0,0.0
0.0,10,54,24622,1,100,100.0,0.0
0.0,10,55,30591,1,100,100.0,0.0
0.0,10,56,25368,1,100,100.0,0.0
0.0,10,57,38916,1,100,100.0,0.0
0.0,10,58,64831,1,100,100.0,0.0
0.0,10,59,25727,1,100,100.0,0.0
0.0,10,60,101921,1,100,100.0,0.0
0.0,10,61,35823,1,100,100.0,0.0
0.0,10,62,45577,1,100,100.0,0.0
0.0,10,63,64832,1,100,100.0,0.0
0.0,10,64,19415,1,100,100.0,0.0
0.0,10,65,47952,1,100,100.0,0.0
0.0,10,66,31602,1,100,100.0,0.0
0.0,10,67,55796,1,100,100.0,0.0
0.0,10,68,90001,1,100,100.0,0.0
0.0,10,69,46868,1,100,100.0,0.0
0.0,10,70,27841,1,100,100.0,0.0
0.0,10,71,16750,1,100,100.0,0.0
0.0,10,72,50882,1,100,100.0,0.0
0.0,10,73,41687,1,100,100.0,0.0
0.0,10,74,62385,1,100,100.0,0.0
0.0,10,75,31560,1,100,100.0,0.0
0.0,10,76,36281,1,100,100.0,0.0
0.0,10,77,26681,1,100,100.0,0.0
0.0,10,78,42510,1,100,100.0,0.0
0.0,10,79,33172,1,100,100.0,0.0
0.0,10,80,18527,1,100,100.0,0.0
0.0,10,81,20623,1,100,100.0,0.0
0.0,10,82,36299,2,99,99.0,0.022222222222222223
0.0,10,83,60234,1,100,100.0,0.0
0.0,10,84,39868,1,100,100.0,0.0
0.0,10,85,26616,1,100,100.0,0.0
0.0,10,86,37913,1,100,100.0,0.0
0.0,10,87,34726,1,100,100.0,0.0
0.0,10,88,28560,1,100,100.0,0.0
0.0,10,89,57254,1,100,100.0,0.0
0.0,10,90,44935,1,100,100.0,0.0
0.0,10,91,33410,1,100,100.0,0.0
0.0,10,92,30478,1,100,100.0,0.0
0.0,10,93,89940,1,100,100.0,0.0
0.0,10,94,44552,1,100,100.0,0.0
0.0,10,95,30067,2,99,99.0,0.011111111111111112
0.0,10,96,56009,1,100,100.0,0.0
0.0,10,97,32504,2,99,99.0,0.016666666666666666
0.0,10,98,48051,1,100,100.0,0.0
0.0,10,99,41867,1,100,100.0,0.0
0.0,10,100,43934,1,100,100.0,0.0
0.0,10,101,37207,2,99,99.0,0.016666666666666666
0.0,10,102,54547,1,100,100.0,0.0
0.0,10,103,36947,3,98,98.0,0.03333333333333333
0.0,10,104,86090,1,100,100.0,0.0
0.0,10,105,17770,1,100,100.0,0.0
0.0,10,106,38150,1,100,100.0,0.0
0.0,10,107,39385,1,100,100.0,0.0
0.0,10,108,27976,1,100,100.0,0.0
0.0,10,109,43351,1,100,100.0,0.0
0.0,10,110,38638,1,100,100.0,0.0
0.0,10,111,31500,1,100,100.0,0.0
0.0,10,112,31176,1,100,100.0,0.0
0.0,10,113,37839,1,100,100.0,0.0
0.0,10,114,74820,2,99,99.0,0.011111111111111112
0.0,10,115,26407,1,100,100.0,0.0
0.0,10,116,20052,2,99,99.0,0.022222222222222223
0.0,10,117,33014,1,100,100.0,0.0
0.0,10,118,56116,1,100,100.0,0.0
0.0,10,119,48659,1,100,100.0,0.0
0.0,10,120,43045,1,100,100.0,0.0
0.0,10,121,45858,2,99,99.0,0.022222222222222223
0.0,10,122,56130,1,100,100.0,0.0
0.0,10,123,66722,1,100,100.0,0.0
0.0,10,124,43034,1,100,100.0,0.0
0.0,10,125,44983,1,100,100.0,0.0
0.0,10,126,21711,1,100,100.0,0.0
0.0,10,127,48417,1,100,100.0,0.0
0.0,10,128,58500,1,100,100.0,0.0
0.0,10,129,46324,1,100,100.0,0.0
0.0,10,130,32261,1,100,100.0,0.0
0.0,10,131,33526,1,100,100.0,0.0
0.0,10,132,31459,1,100,100.0,0.0
0.0,10,133,55713,1,100,100.0,0.0
0.0,10,134,17909,1,100,100.0,0.0
0.0,10,135,57323,1,100,100.0,0.0
0.0,10,136,28597,2,99,99.0,0.016666666666666666
0.0,10,137,36798,1,100,100.0,0.0
0.0,10,138,36938,1,100,100.0,0.0
0.0,10,139,45314,1,100,100.0,0.0
0.0,10,140,51664,1,100,100.0,0.0
0.0,10,141,43346,1,100,100.0,0.0
0.0,10,142,54284,1,100,100.0,0.0
0.0,10,143,34709,1,100,100.0,0.0
0.0,10,144,23653,1,100,100.0,0.0
0.0,10,145,76895,1,100,100.0,0.0
0.0,10,146,45709,1,100,100.0,0.0
0.0,10,147,52894,1,100,100.0,0.0
0.0,10,148,21658,1,100,100.0,0.0
0.0,10,149,38260,1,100,100.0,0.0
0.0,10,150,33386,1,100,100.0,0.0
0.0,10,151,80029,2,99,99.0,0.016666666666666666
0.0,10,152,38588,1,100,100.0,0.0
0.0,10,153,28040,1,100,100.0,0.0
0.0,10,154,45362,1,100,100.0,0.0
0.0,10,155,38082,1,100,100.0,0.0
0.0,10,156,34276,1,100,100.0,0.0
0.0,10,157,61185,1,100,100.0,0.0
0.0,10,158,28969,1,100,100.0,0.0
0.0,10,159,69338,1,100,100.0,0.0
0.0,10,160,60510,2,97,97.0,0.03333333333333333
0.0,10,161,60073,1,100,100.0,0.0
0.0,10,162,41220,1,100,100.0,0.0
0.0,10,163,28596,1,100,100.0,0.0
0.0,10,164,68518,1,100,100.0,0.0
0.0,10,165,55052,1,100,100.0,0.0
0.0,10,166,23759,1,100,100.0,0.0
0.0,10,167,58688,1,100,100.0,0.0
0.0,10,168,41970,1,100,100.0,0.0
0.0,10,169,23486,1,100,100.0,0.0
0.0,10,170,25089,1,100,100.0,0.0
0.0,10,171,24584,1,100,100.0,0.0
0.0,10,172,34441,1,100,100.0,0.0
0.0,10,173,38610,1,100,100.0,0.0
0.0,10,174,24687,1,100,100.0,0.0
0.0,10,175,34371,1,100,100.0,0.0
0.0,10,176,19341,1,100,100.0,0.0
0.0,10,177,38480,1,100,100.0,0.0
0.0,10,178,39329,1,100,100.0,0.0
0.0,10,179,19042,1,100,100.0,0.0
0.0,10,180,41988,1,100,100.0,0.0
0.0,10,181,25532,1,100,100.0,0.0
0.0,10,182,57324,1,100,100.0,0.0
0.0,10,183,67710,2,99,99.0,0.016666666666666666
0.0,10,184,28408,1,100,100.0,0.0
0.0,10,185,17340,1,100,100.0,0.0
0.0,10,186,37307,1,100,100.0,0.0
0.0,10,187,30089,1,100,100.0,0.0
0.0,10,188,51818,1,100,100.0,0.0
0.0,10,189,45217,1,100,100.0,0.0
0.0,10,190,22764,1,100,100.0,0.0
0.0,10,191,31125,1,100,100.0,0.0
0.0,10,192,32130,1,100,100.0,0.0
0.0,10,193,50745,1,100,100.0,0.0
0.0,10,194,22043,1,100,100.0,0.0
0.0,10,195,47168,1,100,100.0,0.0
0.0,10,196,20064,1,100,100.0,0.0
0.0,10,197,51239,1,100,100.0,0.0
0.0,10,198,43273,1,100,100.0,0.0
0.0,10,199,46910,1,100,100.0,0.0
0.1,10,0,17703,1,100,100.0,0.0
0.1,10,1,30717,1,100,100.0,0.0
0.1,10,2,38384,1,100,100.0,0.0
0.1,10,3,21205,2,99,99.0,0.022222222222222223
0.1,10,4,142498,1,100,100.0,0.0
0.1,10,5,42646,1,100,100.0,0.0
0.1,10,6,44206,1,100,100.0,0.0
0.1,10,7,30069,1,100,100.0,0.0
0.1,10,8,39360,1,100,100.0,0.0
0.1,10,9,31468,1,100,100.0,0.0
0.1,10,10,45093,1,100,100.0,0.0
0.1,10,11,25038,1,100,100.0,0.0
0.1,10,12,35999,1,100,100.0,0.0
0.1,10,13,42446,1,100,100.0,0.0
0.1,10,14,56655,2,99,99.0,0.016666666666666666
0.1,10,15,19824,1,100,100.0,0.0
0.1,10,16,44884,1,100,100.0,0.0
0.1,10,17,30612,1,100,100.0,0.0
0.1,10,18,26444,1,100,100.0,0.0
0.1,10,19,50621,2,99,99.0,0.016666666666666666
0.1,10,20,62930,1,100,100.0,0.0
0.1,10,21,35382,1,100,100.0,0.0
0.1,10,22,56003,1,100,100.0,0.0
0.1,10,23,44034,1,100,100.0,0.0
0.1,10,24,42862,1,100,100.0,0.0
0.1,10,25,14148,1,100,100.0,0.0
0.1,10,26,35116,1,100,100.0,0.0
0.1,10,27,27451,1,100,100.0,0.0
0.1,10,28,44229,1,100,100.0,0.0
0.1,10,29,33965,1,100,100.0,0.0
0.1,10,30,21921,1,100,100.0,0.0
0.1,10,31,84276,1,100,100.0,0.0
0.1,10,32,30508,1,100,100.0,0.0
0.1,10,33,73992,2,98,98.0,0.022222222222222223
0.1,10,34,22316,1,100,100.0,0.0
0.1,10,35,30246,2,99,99.0,0.011111111111111112
0.1,10,36,16560,1,100,100.0,0.0
0.1,10,37,40303,1,100,100.0,0.0
0.1,10,38,54574,1,100,100.0,0.0
0.1,10,39,21361,1,100,100.0,0.0
0.1,10,40,29805,1,100,100.0,0.0
0.1,10,41,29787,2,99,99.0,0.022222222222222223
0.1,10,42,30077,1,100,100.0,0.0
0.1,10,43,71260,1,100,100.0,0.0
0.1,10,44,23131,1,100,100.0,0.0
0.1,10,45,51373,1,100,100.0,0.0
0.1,10,46,39501,1,100,100.0,0.0
0.1,10,47,28935,1,100,100.0,0.0
0.1,10,48,29712,1,100,100.0,0.0
0.1,10,49,40563,1,100,100.0,0.0
0.1,10,50,19397,1,100,100.0,0.0
0.1,10,51,66121,2,99,99.0,0.022222222222222223
0.1,10,52,13153,2,99,99.0,0.022222222222222223
0.1,10,53,71908,1,100,100.0,0.0
0.1,10,54,45964,1,100,100.0,0.0
0.1,10,55,17747,1,100,100.0,0.0
0.1,10,56,39930,1,100,100.0,0.0
0.1,10,57,36054,1,100,100.0,0.0
0.1,10,58,47969,1,100,100.0,0.0
0.1,10,59,45154,2,99,99.0,0.016666666666666666
0.1,10,60,41375,1,100,100.0,0.0
0.1,10,61,35309,2,99,99.0,0.016666666666666666
0.1,10,62,29226,1,100,100.0,0.0
0.1,10,63,23889,1,100,100.0,0.0
0.1,10,64,19053,1,100,100.0,0.0
0.1,10,65,37855,1,100,100.0,0.0
0.1,10,66,33741,1,100,100.0,0.0
0.1,10,67,31561,1,100,100.0,0.0
0.1,10,68,26599,1,100,100.0,0.0
0.1,10,69,45680,1,100,100.0,0.0
0.1,10,70,42204,1,100,100.0,0.0
0.1,10,71,23358,1,100,100.0,0.0
0.1,10,72,18820,1,100,100.0,0.0
0.1,10,73,24862,1,100,100.0,0.0
0.1,10,74,36469,1,100,100.0,0.0
0.1,10,75,118033,1,100,100.0,0.0
0.1,10,76,15164,1,100,100.0,0.0
0.1,10,77,29696,1,100,100.0,0.0
0.1,10,78,36438,1,100,100.0,0.0
0.1,10,79,48760,1,100,100.0,0.0
0.1,10,80,37929,2,99,99.0,0.016666666666666666
0.1,10,81,19191,1,100,100.0,0.0
0.1,10,82,30733,1,100,100.0,0.0
0.1,10,83,52739,1,100,100.0,0.0
0.1,10,84,44997,1,100,100.0,0.0
0.1,10,85,22725,1,100,100.0,0.0
0.1,10,86,41018,1,100,100.0,0.0
0.1,10,87,23718,1,100,100.0,0.0
0.1,10,88,29272,1,100,100.0,0.0
0.1,10,89,36694,1,100,100.0,0.0
0.1,10,90,65281,2,99,99.0,0.016666666666666666
0.1,10,91,24911,1,100,100.0,0.0
0.1,10,92,28237,1,100,100.0,0.0
0.1,10,93,38552,1,100,100.0,0.0
0.1,10,94,29338,1,100,100.0,0.0
0.1,10,95,14655,1,100,100.0,0.0
0.1,10,96,22261,1,100,100.0,0.0
0.1,10,97,39197,1,100,100.0,0.0
0.1,10,98,65505,1,100,100.0,0.0
0.1,10,99,26928,1,100,100.0,0.0
0.1,10,100,57562,1,100,100.0,0.0
